household_id,Encryption Ratio_mean,Encryption Ratio_std,Reidentification Rate_mean,Reidentification Rate_std,Memory Consumption (MiB)_mean,Memory Consumption (MiB)_std,Summation Error_mean,Summation Error_std,Deviation Error_mean,Deviation Error_std,Encryption Time (NS)_mean,Encryption Time (NS)_std
MAC000221.csv,0.1,0.0,1.0,0.0,113.0,0.0,4234.301154,0.0,-0.363364,0.0,0.0,0.0
MAC000222.csv,0.5,0.0,0.0,0.0,81.0,0.0,-1566.031308,0.0,-1.197904,0.0,1882000.0,0.0
MAC000226.csv,0.8,0.0,0.0,0.0,103.0,0.0,-2503.919538,0.0,-0.278967,0.0,3723200.0,0.0
MAC000230.csv,0.8,0.0,0.0,0.0,103.0,0.0,-2675.695615,0.0,-0.193025,0.0,1730400.0,0.0
MAC000238.csv,0.8,0.0,0.0,0.0,103.0,0.0,-2791.606462,0.0,-0.186575,0.0,0.0,0.0
MAC000239.csv,0.3,0.0,0.5248520154091891,0.0,118.0,0.0,1301.461077,0.0,-0.047128,0.0,5109300.0,0.0
MAC000243.csv,0.8,0.0,0.0,0.0,103.0,0.0,-2781.954769,0.0,-0.277271,0.0,2181400.0,0.0
MAC000244.csv,0.3,0.0,0.5248520154091891,0.0,118.0,0.0,1166.743077,0.0,-0.012396,0.0,0.0,0.0
MAC000245.csv,0.8,0.0,0.0,0.0,103.0,0.0,-4933.812231,0.0,-0.663332,0.0,10395400.0,0.0
MAC000246.csv,0.8,0.0,0.0,0.0,103.0,0.0,-2725.021308,0.0,-0.439846,0.0,4533700.0,0.0
